nInp,g,rGGin,rGinGb,Delay,N_AL,DNI,SNI,TH,N,MeanANC1,StdANC1,MeanANC2,StdANC2,MeanANC3,StdANC3,MeanANC4,StdANC4,MeanANC5,StdANC5,MeanANC6,StdANC6,MeanANC7,StdANC7,MeanA,StdA,SuccA,MeanASD1,StdASD1,SuccASD1,MeanASD2,StdASD2,SuccASD2,MeanASD3,StdASD3,SuccASD3,MeanASD4,StdASD4,SuccASD4,MeanASD5,StdASD5,SuccASD5,MeanASD6,StdASD6,SuccASD6,MaxOutSD1,StdMO1,MaxOutSD2,StdMO2,MaxOutSD3,StdMO3,MaxOutSD4,StdMO4,MaxOutSD5,StdMO5,MaxOutSD6,StdMO6,ReactTimesSD1,StdRT1,ReactTimesSD2,StdRT2,ReactTimesSD3,StdRT3,ReactTimesSD4,StdRT4,ReactTimesSD5,StdRT5,ReactTimesSD6,StdRT6,NeuroPercSD1,StdNP1,NeuroPercSD2,StdNP2,NeuroPercSD3,StdNP3,NeuroPercSD4,StdNP4,NeuroPercSD5,StdNP5,NeuroPercSD6,StdNP6,Wrs1,StdW1,Wrs2,StdW2,Wrs3,StdW3,Wrs4,StdW4,Wrs5,StdW5,Wrs6,StdW6,Wrs7,StdW7,WrsC1,StdWC1,WrsC2,StdWC2,WrsC3,StdWC3,WrsC4,StdWC4,WrsC5,StdWC5,WrsC6,StdWC6,WrsC7,StdWC7,PercError,StdPE,EVPC1,StdEV1,MBA,StdMBA,MBRt,StdMBRt,MBANC,StdMBANC,MBCorr,StdMBCorr,MBAll,StdMBAll,PercAnsw,StdPA
7,0.05,0.01,0,0.01,20,1.05,0.85,0.5,100,0.542742,0.0409991,0.497193,0.0505401,0.499264,0.0455004,0.506866,0.046543,0.507382,0.0412405,0.506392,0.0514318,0.55502,0.0379453,0.535474,0.0253841,0,0.518864,0.0323829,0,0.514132,0.0384555,0,0.518125,0.0440297,0,0.532654,0.0582591,0,0.549158,0.0527997,0,0.57991,0.074777,0,1.43288,0.160278,1.43073,0.17949,1.45113,0.176066,1.43166,0.182267,1.44588,0.192299,1.44521,0.230197,0.2492,0.0157396,0.251127,0.0220283,0.247189,0.0214109,0.250646,0.0238901,0.247201,0.0318079,0.249676,0.0319184,0.076004,0.00696102,0.0773122,0.00812093,0.080904,0.00893442,0.0878606,0.0131102,0.101508,0.0197762,0.139617,0.0361084,0.451205,0.188234,0.504417,0.167623,0.494582,0.168135,0.499993,0.163541,0.468543,0.154793,0.489338,0.171593,0.473103,0.158555,0.0988463,0.120463,0.136694,0.122296,0.123536,0.114311,0.125642,0.101902,0.105726,0.090197,0.142175,0.124759,0.11283,0.11071,0.541787,0.167264,14.7846,1.15328,0,0,0,0,0.375,0.489246,0.0833333,0.27931,0,0,0.829306,0.0257493
7,0.05,0.01,0,0.01,20,1.05,0.9,0.5,100,0.538822,0.0406544,0.495431,0.0500328,0.498127,0.04512,0.505791,0.0464614,0.506753,0.0403948,0.504409,0.0505029,0.550966,0.0368638,0.532053,0.0248972,0,0.517604,0.0329741,0,0.51246,0.0375742,0,0.514396,0.04425,0,0.529772,0.0581304,0,0.543542,0.0523386,0,0.574544,0.0754345,0,1.42512,0.159433,1.42241,0.177834,1.44352,0.174926,1.42371,0.181423,1.43766,0.191814,1.43413,0.230454,0.247383,0.0163965,0.249303,0.0223609,0.246546,0.0210792,0.250547,0.0239496,0.246172,0.0285332,0.247988,0.0341317,0.0749871,0.00673517,0.076238,0.00787689,0.079868,0.00869631,0.0864203,0.012487,0.099442,0.0186832,0.134745,0.0336617,0.457248,0.183966,0.504303,0.165995,0.496343,0.168731,0.502273,0.166048,0.470721,0.155175,0.494349,0.171708,0.475095,0.157419,0.0976702,0.111725,0.134788,0.120642,0.126836,0.114345,0.128191,0.103463,0.107409,0.0925553,0.145852,0.131688,0.111545,0.109571,0.550528,0.164417,14.9925,1.16566,0,0,0.0208333,0.144338,0.354167,0.483321,0.0833333,0.27931,0,0,0.825675,0.0257289
7,0.05,0.01,0,0.01,20,1.05,0.95,0.5,100,0.535307,0.039301,0.495178,0.0487194,0.49737,0.0447658,0.504628,0.0474575,0.505519,0.0394125,0.503052,0.048336,0.547633,0.0364311,0.529172,0.023952,0,0.516098,0.0331416,0,0.511481,0.037444,0,0.513258,0.043976,0,0.526586,0.057724,0,0.53891,0.0510848,0,0.568698,0.074279,0,1.4172,0.158483,1.41403,0.1761,1.43577,0.173697,1.41565,0.180457,1.42948,0.191064,1.42345,0.230403,0.247452,0.0157955,0.249047,0.0207616,0.24634,0.0194943,0.249782,0.0207596,0.2475,0.0270453,0.248165,0.0336679,0.0740102,0.00653879,0.0752122,0.00766957,0.0788838,0.00848226,0.0851058,0.0119467,0.0976008,0.0177635,0.130559,0.0314984,0.461905,0.182854,0.504938,0.163581,0.498534,0.170082,0.504717,0.166159,0.475109,0.155989,0.498729,0.171398,0.477371,0.156869,0.0998368,0.108658,0.129721,0.114116,0.129706,0.117122,0.131589,0.105617,0.109458,0.0956635,0.147671,0.13174,0.109863,0.107959,0.558702,0.162826,15.1968,1.17799,0,0,0,0,0.354167,0.483321,0.0625,0.244623,0,0,0.823274,0.0269724
7,0.05,0.01,0,0.01,20,1.05,1,0.5,100,0.532064,0.0382747,0.494904,0.0480088,0.496648,0.0444498,0.50319,0.0472275,0.504683,0.0385005,0.502527,0.0475933,0.543962,0.0360775,0.526649,0.0234896,0,0.514806,0.033511,0,0.50923,0.0369549,0,0.51172,0.0442142,0,0.524597,0.0574277,0,0.535956,0.049675,0,0.563581,0.0739883,0,1.40921,0.157429,1.4056,0.174289,1.42793,0.172376,1.40754,0.179372,1.42133,0.190198,1.41314,0.230112,0.246224,0.0158968,0.248326,0.0194985,0.246915,0.0195445,0.250888,0.0226319,0.247286,0.0293088,0.245136,0.0325316,0.0730649,0.00636606,0.0742317,0.00748237,0.0779369,0.00829161,0.0838948,0.0114855,0.0959405,0.0169579,0.126959,0.02959,0.465751,0.181531,0.506287,0.163031,0.501005,0.170738,0.507332,0.166315,0.476284,0.154783,0.50248,0.17012,0.47903,0.157352,0.10186,0.107205,0.124629,0.108993,0.131588,0.118894,0.13276,0.105687,0.110976,0.0973179,0.144939,0.12518,0.1068,0.104491,0.566704,0.162467,15.397,1.19022,0,0,0,0,0.333333,0.476393,0.0416667,0.201941,0,0,0.820575,0.0277113
7,0.05,0.01,0,0.01,20,1.05,1.05,0.5,100,0.528818,0.0377608,0.494495,0.0467216,0.494922,0.0430877,0.50193,0.0464651,0.504209,0.0376424,0.501276,0.0465455,0.540571,0.0356259,0.523882,0.0230818,0,0.513704,0.0333012,0,0.507374,0.0369218,0,0.509376,0.0442482,0,0.522371,0.0574854,0,0.532837,0.0496526,0,0.557632,0.0734646,0,1.40117,0.156287,1.39717,0.17243,1.42004,0.171004,1.39942,0.178174,1.41322,0.189251,1.40312,0.229678,0.247602,0.0172171,0.249318,0.0205185,0.247437,0.0204763,0.250591,0.0219789,0.245797,0.0273087,0.242847,0.0339973,0.0721489,0.00621669,0.0732902,0.00730928,0.0770199,0.0081227,0.0827639,0.0110945,0.0944167,0.0162386,0.123763,0.0279131,0.471919,0.180291,0.507572,0.162075,0.501164,0.169904,0.509415,0.167308,0.47802,0.154476,0.50467,0.169776,0.480135,0.158248,0.104884,0.109095,0.121808,0.106396,0.131889,0.118786,0.134174,0.106856,0.111603,0.0989797,0.142519,0.11913,0.104323,0.101369,0.574737,0.163355,15.5923,1.20231,0,0,0,0,0.333333,0.476393,0.0625,0.244623,0,0,0.818194,0.0279778
7,0.05,0.01,0,0.01,20,1.05,1.1,0.5,100,0.526912,0.0372911,0.494091,0.0465137,0.494351,0.0430606,0.501534,0.0473681,0.504398,0.0369304,0.500601,0.0460276,0.538652,0.0357772,0.522389,0.0231363,0,0.513511,0.0337474,0,0.506527,0.0371091,0,0.50676,0.0446718,0,0.52144,0.0580856,0,0.530771,0.0488656,0,0.555328,0.0735494,0,1.39311,0.155036,1.38875,0.170543,1.41212,0.169575,1.39126,0.176875,1.40517,0.188159,1.39333,0.22905,0.246947,0.0167048,0.248951,0.0201293,0.245461,0.0204082,0.249918,0.0207489,0.2455,0.025754,0.244275,0.0330201,0.0712589,0.00608468,0.072375,0.00714919,0.0761257,0.00797376,0.0816833,0.0107558,0.0929875,0.0156144,0.120904,0.0264591,0.476433,0.180934,0.509498,0.161914,0.502944,0.170658,0.510966,0.168773,0.480473,0.155297,0.505596,0.168454,0.482114,0.158855,0.106821,0.109791,0.120155,0.105202,0.130403,0.116027,0.134411,0.108288,0.11018,0.0980659,0.138643,0.114392,0.103347,0.0983703,0.582867,0.165646,15.7822,1.21423,0,0,0,0,0.3125,0.468417,0.0625,0.244623,0,0,0.815714,0.0279659
7,0.05,0.01,0,0.01,20,1.05,1.15,0.5,100,0.52541,0.0366711,0.493758,0.0464297,0.494036,0.042545,0.501416,0.0469204,0.504068,0.0368789,0.499766,0.0464342,0.536376,0.0360276,0.520919,0.022791,0,0.513133,0.0330883,0,0.505073,0.0371576,0,0.505863,0.0444028,0,0.519882,0.0576039,0,0.529897,0.0487493,0,0.551667,0.0734273,0,1.38506,0.153702,1.38037,0.168616,1.40419,0.168085,1.38311,0.175515,1.39719,0.186937,1.38375,0.228243,0.246253,0.0168314,0.249234,0.0199816,0.245207,0.0203376,0.249757,0.0209911,0.246925,0.0252185,0.245667,0.0321377,0.0703915,0.00596657,0.0714847,0.00699649,0.0752493,0.00783922,0.0806465,0.0104629,0.0916346,0.0150612,0.118329,0.0251823,0.479329,0.179991,0.510068,0.160822,0.50396,0.170535,0.511035,0.168884,0.480692,0.154709,0.506703,0.167814,0.483422,0.158022,0.109021,0.109954,0.119028,0.10327,0.128047,0.113598,0.134569,0.10875,0.109366,0.0993597,0.135583,0.110694,0.102722,0.0967629,0.591174,0.169533,15.9664,1.22594,0.0208333,0.144338,0,0,0.291667,0.45934,0.0625,0.244623,0,0,0.813532,0.0278081
7,0.05,0.01,0,0.01,20,1.05,1.2,0.5,100,0.523798,0.0361602,0.493382,0.0464819,0.493919,0.0425425,0.501069,0.0462871,0.503785,0.0366497,0.499488,0.0464673,0.53482,0.0353005,0.519592,0.0224798,0,0.512566,0.0334486,0,0.504179,0.0369461,0,0.505584,0.043858,0,0.518656,0.0586864,0,0.528608,0.0478886,0,0.547958,0.072992,0,1.37702,0.15232,1.37205,0.166647,1.39627,0.16654,1.37499,0.174083,1.38924,0.185594,1.37437,0.22733,0.246289,0.0164979,0.249909,0.0205519,0.244291,0.0187988,0.247971,0.0218148,0.247448,0.0240088,0.243045,0.0320995,0.0695474,0.00585942,0.0706139,0.00685215,0.0743919,0.00771623,0.0796421,0.0102016,0.0903552,0.0145613,0.115965,0.0240425,0.483014,0.181077,0.511569,0.160923,0.505625,0.171621,0.51167,0.170652,0.482168,0.155058,0.50706,0.168574,0.48368,0.15845,0.11069,0.107694,0.119255,0.102565,0.125458,0.110116,0.134775,0.108823,0.10835,0.100173,0.133726,0.107957,0.102084,0.0959663,0.599747,0.174874,16.1447,1.23742,0,0,0,0,0.270833,0.449093,0.0625,0.244623,0,0,0.811131,0.0280384
7,0.05,0.01,0,0.01,20,1.05,1.25,0.5,100,0.522251,0.0364867,0.493015,0.0455858,0.493317,0.0424543,0.501342,0.0465772,0.502988,0.0367505,0.49841,0.0464136,0.532713,0.0348685,0.518146,0.0224727,0,0.511671,0.0332151,0,0.503671,0.0369525,0,0.504561,0.0438504,0,0.516533,0.0589297,0,0.527474,0.0484889,0,0.544964,0.0720879,0,1.36901,0.150896,1.36376,0.164657,1.38837,0.164953,1.36689,0.172576,1.38133,0.184157,1.36521,0.226296,0.245532,0.0153004,0.248963,0.0192371,0.24481,0.0194515,0.247372,0.0212531,0.24601,0.0243335,0.245787,0.0327427,0.0687208,0.00576528,0.0697597,0.00671368,0.0735535,0.00760174,0.0786643,0.00996639,0.0891263,0.014114,0.113786,0.0230251,0.485348,0.181361,0.512081,0.160346,0.505503,0.171735,0.511305,0.170326,0.483501,0.154745,0.50845,0.168049,0.484642,0.159133,0.113642,0.108275,0.120394,0.102638,0.123843,0.108107,0.134738,0.107971,0.106836,0.0989434,0.133201,0.10652,0.101992,0.0959772,0.608448,0.181826,16.3169,1.24866,0.0208333,0.144338,0,0,0.208333,0.410414,0.0416667,0.201941,0,0,0.808671,0.0289
7,0.05,0.01,0,0.01,20,1.05,1.3,0.5,100,0.520765,0.0369524,0.493098,0.0456557,0.492597,0.0428798,0.500847,0.0472756,0.50336,0.0372867,0.499288,0.047017,0.531084,0.0346989,0.517063,0.0225303,0,0.510856,0.0330092,0,0.502988,0.0374747,0,0.504961,0.0443611,0,0.515881,0.0594414,0,0.525824,0.0479828,0,0.541867,0.0709595,0,1.36106,0.149423,1.35554,0.162651,1.38049,0.163319,1.35878,0.171021,1.3735,0.182672,1.35617,0.225176,0.244569,0.0159763,0.249601,0.0196571,0.245066,0.0174599,0.248276,0.0209748,0.244995,0.024336,0.243711,0.0337817,0.0679109,0.00568175,0.0689211,0.00658081,0.0727309,0.00749413,0.0777132,0.00975341,0.0879456,0.0137122,0.111768,0.0221236,0.48691,0.180684,0.514063,0.160362,0.506486,0.172943,0.511952,0.172027,0.4842,0.153721,0.509098,0.167721,0.485033,0.159036,0.115262,0.108572,0.122278,0.103442,0.122641,0.106664,0.134449,0.108066,0.106043,0.0988046,0.133535,0.106203,0.101498,0.0954774,0.617329,0.190163,16.4828,1.25964,0.0208333,0.144338,0,0,0.229167,0.424744,0.0416667,0.201941,0,0,0.806726,0.0292842
7,0.05,0.01,0,0.01,20,1.1,0,0.5,100,0.919761,0.0385282,0.857824,0.0656453,0.786521,0.063778,0.771495,0.067509,0.802934,0.0717774,0.875445,0.0779822,0.927832,0.0486675,0.913081,0.03719,0.708333,0.731516,0.060501,0,0.861706,0.0655207,0.3125,0.929962,0.0526111,0.75,0.974581,0.0319827,0.958333,0.986344,0.0233881,0.979167,0.99438,0.0146547,1,1.18488,0.149977,1.4727,0.159354,1.87056,0.273473,2.34788,0.36261,2.95104,0.49364,3.64995,0.608466,0.212158,0.00856169,0.196817,0.00782183,0.180531,0.00951749,0.165046,0.0104815,0.151544,0.012509,0.137976,0.0106648,0.0992992,0.00967511,0.140126,0.0179424,0.197174,0.0269773,0.274602,0.028444,0.338434,0.0311827,0.475307,0.0292741,0.014513,0.0315288,0.0443326,0.0560751,0.078294,0.0630776,0.077328,0.0653402,0.0630835,0.0733375,0.0452896,0.0625786,0.0240529,0.0609201,0.000959524,0.00661516,0.00427576,0.0131515,0.0103242,0.0224299,0.0103449,0.0268119,0.00878774,0.0255556,0.00300722,0.0172139,0.00364237,0.0216294,0.115044,0.0368746,11.6818,0.971626,0.229167,0.424744,0.854167,0.356674,0.5,0.505291,0.9375,0.244623,0.0833333,0.27931,0.837262,0.0267278
7,0.05,0.01,0,0.01,20,1.1,0.05,0.5,100,0.908082,0.0486603,0.840207,0.0722413,0.77719,0.0618192,0.756017,0.0763256,0.775387,0.0683169,0.845552,0.0786858,0.924167,0.0435019,0.902963,0.0345175,0.583333,0.713638,0.0476121,0,0.843095,0.0640625,0.208333,0.917701,0.0508251,0.666667,0.962565,0.0389206,0.9375,0.984253,0.0244026,0.958333,0.996525,0.0109317,1,1.25523,0.11523,1.53471,0.12902,1.89296,0.241648,2.34086,0.357888,2.87101,0.430958,3.55723,0.546206,0.249958,0.0146448,0.227363,0.013409,0.200628,0.0130704,0.177386,0.0155123,0.15951,0.0149153,0.14244,0.0137704,0.100318,0.0138275,0.140652,0.015348,0.199105,0.0232906,0.272353,0.0277552,0.333985,0.0315013,0.47638,0.0306904,0.0257664,0.0517368,0.0629856,0.0716568,0.0712241,0.0706653,0.0822529,0.0701382,0.0777199,0.0621127,0.0453527,0.0556013,0.0235232,0.0446529,0.00446846,0.0188421,0.010064,0.0305581,0.00660941,0.0217033,0.00949684,0.0287363,0.0123006,0.0328626,0.00867794,0.0288674,0.00327023,0.0155687,0.123215,0.0504368,11.7231,0.97935,0.354167,0.483321,0.75,0.437595,0.666667,0.476393,0.979167,0.144338,0.208333,0.410414,0.867996,0.023005
7,0.05,0.01,0,0.01,20,1.1,0.1,0.5,100,0.876262,0.0571132,0.79293,0.0782088,0.730344,0.067014,0.704881,0.0727423,0.72662,0.0701211,0.797476,0.0869326,0.896259,0.0536444,0.86889,0.042368,0.229167,0.678506,0.0447286,0,0.787922,0.0649037,0.0208333,0.867727,0.065272,0.3125,0.931631,0.0521316,0.729167,0.956325,0.0494306,0.875,0.991229,0.017997,1,1.29695,0.119441,1.49251,0.130025,1.7384,0.189915,2.05499,0.289686,2.47839,0.35046,3.04816,0.453118,0.267152,0.0195232,0.245799,0.0154947,0.225967,0.0171907,0.202146,0.0169928,0.179054,0.0225322,0.156006,0.016686,0.0994338,0.0145119,0.133902,0.0159462,0.18466,0.0240647,0.256678,0.0311074,0.319747,0.0367747,0.463803,0.0334103,0.0353501,0.0641831,0.0928276,0.0837941,0.11134,0.0837642,0.120462,0.0846293,0.106057,0.0676741,0.0647543,0.0707451,0.0285816,0.0495739,0.00610605,0.0259188,0.0233005,0.0573746,0.023967,0.0486317,0.0240164,0.0466881,0.0123304,0.0324671,0.00718105,0.0243716,0.00116267,0.00485901,0.147227,0.0585935,11.7645,0.981518,0.520833,0.504852,0.520833,0.504852,0.708333,0.45934,0.916667,0.27931,0.1875,0.394443,0.873512,0.0233869
7,0.05,0.01,0,0.01,20,1.1,0.15,0.5,100,0.828771,0.0644078,0.719727,0.0844602,0.665494,0.0644289,0.646947,0.0700633,0.664411,0.0676541,0.729188,0.0918243,0.848389,0.0653768,0.815381,0.0496952,0.0416667,0.633757,0.0399946,0,0.725247,0.0656377,0,0.79406,0.0705406,0.0833333,0.866172,0.0684532,0.291667,0.908064,0.0722626,0.645833,0.964983,0.0343857,0.958333,1.3464,0.131984,1.46503,0.144964,1.61161,0.163786,1.79862,0.221868,2.10125,0.26713,2.53146,0.373574,0.271011,0.0240343,0.260361,0.0182014,0.245189,0.0178554,0.223846,0.0175175,0.206441,0.0203933,0.184922,0.0274833,0.0980069,0.0147895,0.124129,0.0163068,0.163051,0.0244424,0.229398,0.0358246,0.29375,0.0431339,0.438668,0.0390609,0.0607439,0.103589,0.139422,0.0956488,0.164764,0.10053,0.180241,0.109418,0.158035,0.0877666,0.106226,0.0922084,0.0470764,0.0649075,0.0125826,0.0442301,0.0319531,0.0571707,0.0421361,0.0672045,0.0418969,0.0627125,0.0388614,0.0583473,0.0188952,0.042368,0.00294154,0.0163304,0.185125,0.0729797,11.8317,0.984961,0.5,0.505291,0.3125,0.468417,0.770833,0.424744,0.8125,0.394443,0.104167,0.308709,0.873611,0.025137
7,0.05,0.01,0,0.01,20,1.1,0.2,0.5,100,0.778483,0.0691944,0.653826,0.0872861,0.61247,0.0671037,0.600223,0.0690058,0.613016,0.0694907,0.663752,0.0950077,0.797733,0.0686569,0.76004,0.0532859,0,0.602555,0.0393349,0,0.667539,0.0619552,0,0.725223,0.0672874,0.0208333,0.793902,0.0798772,0.125,0.847776,0.0791474,0.229167,0.923246,0.052675,0.645833,1.39507,0.1446,1.46411,0.162988,1.5481,0.161027,1.64427,0.17996,1.84864,0.204955,2.14945,0.302416,0.269388,0.0260638,0.265568,0.0245378,0.254013,0.0174409,0.246797,0.0221984,0.220829,0.0196689,0.205386,0.0213216,0.0960511,0.0143445,0.114655,0.0159695,0.141463,0.0235999,0.197918,0.038621,0.260218,0.0474641,0.402482,0.0469688,0.0945065,0.127943,0.220214,0.117492,0.23772,0.110962,0.25387,0.122526,0.232954,0.121822,0.17327,0.119509,0.0835779,0.0879996,0.0181512,0.0601969,0.0531901,0.0679811,0.0486347,0.071203,0.0649235,0.075176,0.0513463,0.0576426,0.0330693,0.0535873,0.0143023,0.0386483,0.230257,0.0903624,11.9233,0.989647,0.5625,0.501328,0.0833333,0.27931,0.770833,0.424744,0.645833,0.483321,0.0416667,0.201941,0.86875,0.0245723
7,0.05,0.01,0,0.01,20,1.1,0.25,0.5,100,0.727334,0.0701508,0.605796,0.0830282,0.57668,0.0653762,0.569308,0.0655553,0.576302,0.0662161,0.614062,0.0878403,0.748362,0.0684838,0.708243,0.0528008,0,0.579716,0.0386875,0,0.624122,0.0551931,0,0.670968,0.061324,0,0.727694,0.0796493,0.0208333,0.781708,0.081586,0.0833333,0.865253,0.0740465,0.395833,1.43272,0.153223,1.47343,0.176163,1.52318,0.16838,1.56697,0.16996,1.70451,0.173144,1.90726,0.249577,0.266206,0.0267368,0.263053,0.0245496,0.259486,0.0229629,0.255489,0.0227284,0.238924,0.0216175,0.220516,0.0243539,0.0939215,0.0134856,0.106965,0.014881,0.124272,0.0212057,0.169846,0.0379647,0.226455,0.0486177,0.361159,0.0546697,0.135439,0.142713,0.286769,0.134785,0.306643,0.121143,0.310753,0.129773,0.297742,0.138267,0.245249,0.141821,0.142186,0.129328,0.0319207,0.0664901,0.0716771,0.0810992,0.0571726,0.0613984,0.0812585,0.085302,0.0670195,0.0679249,0.0503869,0.0605918,0.0191548,0.0401235,0.276478,0.108683,12.0379,0.995529,0.333333,0.476393,0.0416667,0.201941,0.75,0.437595,0.5625,0.501328,0.0208333,0.144338,0.866369,0.0240448
7,0.05,0.01,0,0.01,20,1.1,0.3,0.5,100,0.685515,0.0683302,0.571001,0.075698,0.551779,0.0599735,0.54886,0.0616177,0.553213,0.0606484,0.579343,0.0810653,0.705923,0.0662118,0.666587,0.0488235,0,0.562981,0.0346164,0,0.594782,0.051095,0,0.631325,0.0543291,0,0.675688,0.0720879,0,0.731625,0.0801973,0.0416667,0.803119,0.0810055,0.125,1.45741,0.158228,1.4831,0.183884,1.51433,0.175288,1.53062,0.172367,1.62427,0.165324,1.76226,0.224186,0.264092,0.0266635,0.261559,0.0261281,0.260462,0.0256222,0.255382,0.0264547,0.243392,0.0211866,0.234215,0.0292329,0.0919153,0.0125466,0.101158,0.0135803,0.112337,0.0182627,0.14769,0.0348827,0.197249,0.0471295,0.320658,0.0596175,0.178172,0.152419,0.343101,0.148131,0.360689,0.134682,0.351441,0.132916,0.351648,0.147891,0.296484,0.161373,0.192614,0.155644,0.0252346,0.0627762,0.0774027,0.0820846,0.0890878,0.0925948,0.0868604,0.0941025,0.0849757,0.0900716,0.0588429,0.0781734,0.0352185,0.0582312,0.320448,0.127717,12.1737,1.00255,0.166667,0.376622,0.0416667,0.201941,0.729167,0.449093,0.4375,0.501328,0,0,0.8625,0.0234495
7,0.05,0.01,0,0.01,20,1.1,0.35,0.5,100,0.65334,0.0639963,0.548388,0.0719773,0.53472,0.0570306,0.534435,0.0577944,0.538367,0.0556643,0.555058,0.0767855,0.671757,0.0627964,0.634367,0.0447256,0,0.551467,0.0325797,0,0.57481,0.0489763,0,0.601564,0.0511183,0,0.63618,0.0687394,0,0.687036,0.0785511,0.0208333,0.755141,0.0816635,0.0416667,1.4721,0.1613,1.48932,0.187538,1.51161,0.179221,1.51235,0.176712,1.57734,0.17028,1.67737,0.216531,0.259916,0.0247663,0.25726,0.0257683,0.255874,0.0233873,0.25843,0.0237405,0.252792,0.0236111,0.242539,0.0310106,0.0899948,0.0116167,0.0966164,0.0124814,0.104256,0.0158045,0.131517,0.0309303,0.173805,0.0438949,0.284337,0.0616126,0.229441,0.173176,0.384358,0.147325,0.404083,0.136095,0.385974,0.140169,0.393963,0.151728,0.339683,0.168941,0.245047,0.166203,0.0490408,0.0836722,0.104106,0.11202,0.113853,0.103644,0.0908736,0.0964284,0.109518,0.0978525,0.0824845,0.106205,0.0384615,0.0589745,0.359818,0.146396,12.3285,1.01063,0.125,0.334219,0,0,0.708333,0.45934,0.3125,0.468417,0,0,0.858948,0.023095
7,0.05,0.01,0,0.01,20,1.1,0.4,0.5,100,0.626766,0.0608979,0.532366,0.0680978,0.524114,0.0549314,0.525307,0.0547871,0.527293,0.051542,0.540093,0.0722019,0.644628,0.0580808,0.609537,0.0411435,0,0.543062,0.0327529,0,0.557878,0.0449335,0,0.579247,0.0477056,0,0.610564,0.0656365,0,0.655858,0.077518,0.0208333,0.710615,0.0817738,0.0208333,1.47948,0.163088,1.49162,0.189309,1.50919,0.181328,1.50127,0.180364,1.54833,0.177229,1.62252,0.216287,0.256826,0.0256151,0.258679,0.023275,0.254315,0.0228179,0.255838,0.0228456,0.25287,0.0270035,0.249728,0.0357463,0.0882254,0.0107536,0.0930842,0.0115308,0.0987499,0.0139894,0.120024,0.02719,0.1557,0.0398499,0.253548,0.0610922,0.273104,0.187851,0.416706,0.150898,0.430851,0.138103,0.416718,0.148194,0.418478,0.160568,0.369149,0.171653,0.296058,0.176847,0.0639528,0.0873069,0.103955,0.111908,0.127889,0.103298,0.0972735,0.0867498,0.109583,0.100931,0.0781826,0.0987345,0.0534383,0.078028,0.394293,0.165055,12.5,1.01968,0.0833333,0.27931,0,0,0.625,0.489246,0.229167,0.424744,0,0,0.856389,0.0244821
7,0.05,0.01,0,0.01,20,1.1,0.45,0.5,100,0.607018,0.0568621,0.520235,0.0639897,0.518011,0.0519157,0.518475,0.0526325,0.520622,0.0468756,0.530379,0.0686244,0.62514,0.0526977,0.591604,0.0372422,0,0.537713,0.0327296,0,0.545773,0.0429735,0,0.565846,0.044016,0,0.590516,0.0627375,0,0.629054,0.0722483,0,0.680721,0.0841767,0.0208333,1.48171,0.164059,1.4905,0.190002,1.50607,0.182167,1.49348,0.182837,1.5289,0.183271,1.58406,0.219567,0.254814,0.0263525,0.255102,0.0216743,0.254722,0.0222674,0.253772,0.0206987,0.255018,0.0280983,0.249614,0.0334803,0.0865251,0.00997528,0.09022,0.0107969,0.09485,0.0126847,0.111793,0.0239704,0.14189,0.0358899,0.227921,0.0590583,0.314205,0.197912,0.434757,0.148227,0.447623,0.138028,0.438143,0.152396,0.434254,0.163913,0.389538,0.169525,0.337193,0.175928,0.0720469,0.09688,0.103201,0.101238,0.120506,0.0899372,0.102805,0.0871888,0.116959,0.105517,0.082758,0.0871293,0.0680377,0.085387,0.423427,0.175707,12.686,1.02962,0.0208333,0.144338,0,0,0.604167,0.494204,0.208333,0.410414,0,0,0.852679,0.0244191
7,0.05,0.01,0,0.01,20,1.1,0.5,0.5,100,0.590745,0.052485,0.514646,0.0612933,0.512629,0.049395,0.514029,0.0516472,0.516513,0.0449437,0.523854,0.0649852,0.609371,0.0496711,0.577988,0.0346309,0,0.533307,0.0315726,0,0.536892,0.0422328,0,0.554566,0.0429771,0,0.576341,0.0608817,0,0.60997,0.0701496,0,0.656849,0.0813651,0,1.48063,0.164718,1.48674,0.190062,1.50199,0.182415,1.48665,0.184339,1.515,0.188223,1.55545,0.223107,0.253706,0.0256558,0.253893,0.0219803,0.250242,0.0233782,0.25229,0.0237514,0.253274,0.0310328,0.250651,0.0324152,0.0849039,0.009291,0.0877979,0.0102199,0.091891,0.0116854,0.105802,0.0212864,0.131391,0.0324288,0.206945,0.056071,0.347894,0.203349,0.450895,0.15262,0.463261,0.142028,0.45539,0.157782,0.444793,0.164887,0.411114,0.16975,0.377368,0.178764,0.0854574,0.104423,0.11757,0.107352,0.11368,0.0847114,0.10789,0.0869414,0.125285,0.111784,0.100414,0.100345,0.0921907,0.0989558,0.446487,0.17211,12.8841,1.04033,0.0416667,0.201941,0.0208333,0.144338,0.5625,0.501328,0.166667,0.376622,0,0,0.84873,0.0240088
